-0.11056566,-0.36484426,-0.19987726
-0.037528813,-0.16533709,0.020406961
0.56913996,0.03404677,-0.7705759
-0.67277706,-0.64015174,0.6478604
0.27785802,-0.07704079,-0.50365317
0.22026575,0.42440534,-0.58892393
-0.5910796,-0.7506287,0.57634413
-0.9985565,-0.9674795,0.9116442
0.28536367,0.6027036,-0.5397298
-0.23080242,-0.3434021,-0.1423896
0.20785236,0.15570545,-0.40384763
-0.7550519,-0.53913224,0.6096889
-0.54922044,-0.75523245,0.33658636
-0.4474594,-0.61044186,0.08690369
-0.81581974,-0.64048797,0.8492348
-0.4639145,-0.82581586,0.010538101
-0.4027136,-0.70711136,0.12040436
0.12240195,0.93622994,-0.43832922
-0.47993636,-0.8077036,0.21510613
-0.27511543,-0.4466424,-0.19346166
-0.7873845,-0.56463325,0.69257915
-0.46737862,-0.7700579,0.17700064
-0.2778579,-0.55760145,-0.04767281
0.15242505,0.45088768,-0.5543792
-0.15790987,-0.53812945,-0.1401372
0.52035224,-0.015004694,-0.78412324
-0.76991904,-0.60236764,0.7343416
-0.6404444,-0.2099216,0.30096495
-0.010248184,0.05863285,-0.42627853
0.089058995,-0.09780425,-0.48488218
-0.49754608,-0.7721287,0.27732944
0.19081998,0.7602247,-0.5990691
-0.5288683,-0.7056868,0.33213997
-0.4901846,-0.6213107,0.13709998
0.02295041,-0.14696753,-0.25955135
-0.72300804,-0.6451098,0.68412316
-0.501732,-0.78575546,0.11557412
-0.3622979,-0.4007939,-0.12522602
-0.13799071,-0.46432996,-0.12670451
-0.7245957,-0.70235825,0.6653012
-0.51140296,-0.7684805,0.25333667
0.080109835,0.32165337,-0.47367215
0.3845266,-0.11134404,-0.56003284
-0.8202944,-0.63375705,0.695284
0.1332277,0.37389827,-0.49811852
0.439088,0.14504838,-0.73619807
-0.4731524,-0.73828065,0.04628122
0.08761561,-0.10624975,-0.21233237
0.04359126,0.7103075,-0.44462502
0.37803137,-0.36730993,-0.6501899
-0.23267895,-0.5371587,-0.08900082
0.040560126,0.78135645,-0.40390873
-0.3491627,-0.7184032,0.10629332
0.08747125,0.1155622,-0.50456345
-0.27092952,-0.49244958,-0.1349982
-0.76688784,-0.7649392,0.7453052
-0.07476896,-0.46405613,-0.25367308
0.19948053,0.032651186,-0.36309832
-0.22993636,-0.47317314,-0.16694427
0.19053125,0.72051525,-0.576025
-0.24494797,0.044481277,0.13372874
0.016599417,-0.11975092,-0.38520306
-0.5204965,-0.7025707,0.24945784
-0.7700634,-0.6631978,0.6721753
0.8930427,0.3958074,-0.8935307
-0.0926674,-0.47542804,-0.18143034
-0.67450905,-0.63548994,0.22907972
0.026558876,-0.0905599,-0.34292805
0.48931897,0.09901774,-0.71827084
-0.30701494,-0.5892736,-0.14853334
-0.030744672,-0.26830453,-0.45695013
-0.41599303,-0.5230745,0.104616046
-0.1496824,-0.43409574,-0.19185054
-0.09757501,0.25429893,-0.3464374
-0.5994514,-0.823144,0.2162894
-0.085594535,-0.35408652,-0.21863139
0.023816466,-0.37103832,-0.2027477
0.054561257,-0.036289096,-0.45592445
-0.16584861,-0.31379676,0.08285451
-0.012413323,-0.44361264,-0.35879093
0.09093535,0.8348942,-0.3227458
-0.26890874,-0.5681646,-0.012692571
-0.2840646,-0.699749,0.0285815
-0.1963048,-0.31420165,-0.23974997
0.35609126,-0.23935628,-0.5785019
0.33097565,-0.15407729,-0.5775453
-0.22964782,-0.68066734,-0.19506401
0.3648963,-0.10468,-0.4940421
-0.97401845,-1.0,0.86956143
-0.4142608,-0.5674871,0.35947454
0.30311775,-0.18823928,-0.75324655
-0.5945439,-0.4328826,0.17388618
-0.19053108,-0.2924047,0.14323115
-0.28781742,-0.4985298,0.007572651
-0.45020205,-0.5101309,0.1179198
-0.07650101,-0.59472466,-0.41059703
-0.5242493,-0.72463,0.15776408
-0.23325628,-0.5820108,-0.16351569
0.37557733,0.19097817,-0.65288895
-0.056581855,-0.41106397,-0.1070146
0.04012704,-0.32278866,-0.31136137
-0.57534635,-0.443587,0.17556334
-0.3966511,-0.69985324,0.14466262
-0.9045901,-0.79950863,0.9058651
-0.6371247,-0.7533319,0.63516223
-0.83963615,-0.81315285,0.7754303
0.3612877,0.4534899,-0.51326466
0.5265591,-0.13455045,-0.74121094
-0.12326777,-0.14855945,-0.23545778
0.16382802,0.38552082,-0.49682868
-0.2691973,-0.7043214,0.028229475
-0.09310037,-0.114200115,-0.067243814
0.026703238,0.0643276,-0.32872713
-1.0,-0.9334877,0.90261626
-0.36706114,-0.3676899,-0.0020233989
-0.59901834,-0.31913275,0.3082869
0.046189427,-0.4140312,-0.3267411
0.20727491,0.11818886,-0.48034346
-0.6504041,-0.71681374,0.24271882
-0.010536909,-0.19569063,-0.23290521
0.321738,0.37748992,-0.5777673
0.24278283,0.08503175,-0.4071638
-0.56899524,-0.14907616,0.17750847
0.004186034,-0.14557797,-0.15418243
0.25866067,0.70779717,-0.58632606
-0.7704965,-0.5939555,0.8558397
-0.4978348,-0.11735499,0.05652201
0.14116645,0.26707208,-0.5424892
-0.3726905,-0.53243685,0.23509169
-0.19413966,-0.43598962,0.039729476
0.39578545,0.3682437,-0.6229581
-0.47820437,-0.3602988,0.21353042
0.061200976,0.13113415,-0.51485103
-0.6828809,-0.095475316,0.31383312
-0.33400685,-0.41505605,0.012947679
-0.09425509,-0.48423928,-0.04611957
0.33718252,0.8463807,-0.4844365
-0.5433024,-0.75515246,0.45075595
0.1830256,0.06742442,-0.41325486
-0.8227483,-0.7291354,0.7026259
0.0067840815,0.2266258,-0.30938584
-0.052684665,0.15960479,-0.3968352
0.19009829,0.44147205,-0.58463156
-0.4061777,-0.6054176,0.25194728
-0.29821002,-0.6007932,-0.12496054
-0.33386248,-0.66843724,0.24314296
-0.36864883,-0.5929965,0.011751413
-0.27612585,-0.593733,-0.05858314
0.0011548996,-0.46836114,-0.15558118
0.04070449,-0.11145741,-0.4237672
-0.004041493,-0.41264838,-0.30391842
-0.12514418,-0.09208578,-0.36703455
-0.23917425,-0.58329976,-0.08930886
0.37846434,0.06634259,-0.55478317
0.63091815,0.12008536,-0.77811515
0.4196018,0.4106953,-0.4966964
-0.13524824,-0.298252,-0.13954836
-0.25418586,-0.69885945,-0.041978717
-0.14910495,-0.38973397,-0.31357765
0.4223442,0.9475254,-0.64571166
0.3125,-0.20147312,-0.5520824
-0.41599303,-0.68125105,0.13764405
-0.2088626,-0.38203496,-0.044299543
-0.55037516,-0.55953765,0.23639858
-0.43490183,-0.7138517,0.31119907
