-0.7424605074198181,-0.7090539165818921,-0.7937219730941705,-0.8244084577462927,-0.8557894758750861,-0.8220235669461582,-0.018072289156626287,-0.2871796004998798,-0.33333338219079545,-0.16564419619396942,-0.3217717350022804,-0.48045976214149266,0.984251968503937,-0.6062992125984252,-0.5275590551181102,0.9101965525793652,0.7208556640624999
-0.8822403063666826,-0.7293997965412004,-0.7309417040358743,-0.9676214201382288,-0.9589473699677097,-0.9683055736704282,-0.8373493975903614,-0.5589744290862566,-0.4278960230147961,-0.6748466294290953,-0.2514647327329702,0.35632182333670515,-0.14960629921259838,0.984251968503937,0.1811023622047243,-0.8361157614087301,-0.931666015625
-0.5222594542843466,-0.46490335707019337,-0.7309417040358743,-0.6463262789782618,-0.6694737039257452,-0.6936204686838034,-0.9096385542168675,-0.8769230964891879,-0.8581560387639989,-0.9613496941874355,-0.7623623095827459,-0.935632193379692,0.7165354330708662,-0.3385826771653543,0.68503937007874,-0.9601454961867559,0.11418652343749991
-0.4552417424605073,-0.4038657171922685,-0.4170403587443946,-0.4495641243983862,-0.48526318779233657,-0.5538399009681042,0.37349397590361444,0.4666664335038442,0.7304966202239849,0.5644170621245264,0.4984767148934104,0.7287356728891317,-0.6535433070866141,0.40157480314960625,0.1968503937007875,-0.5868629092261906,-0.439330078125
-0.8822403063666826,-0.7293997965412004,-0.7309417040358743,-0.9676214201382288,-0.9589473699677097,-0.9683055736704282,-0.47590361445783125,-0.5179487945826526,-0.565011852209597,-0.4846625891658066,-0.5701898299567676,-0.7425287403807035,-0.6692913385826771,-0.25984251968503935,0.905511811023622,0.20291438027033726,0.39029355468749993
0.7797989468645281,1.0,0.5246636771300446,0.4396016232198512,0.6631578049721674,0.5123934410835114,-0.9879518072289155,-0.9384615482445939,-0.706855813445598,-0.9791411026939509,-0.7811108480255822,-0.49885057034502145,0.49606299212598426,0.6692913385826771,-0.4330708661417323,-0.9369965084015377,-0.24079042968749997
-0.7424605074198181,-0.7090539165818921,-0.7937219730941705,-0.8244084577462927,-0.8557894758750861,-0.8220235669461582,0.8132530120481929,1.0,1.0,1.0,1.0,1.0,0.921259842519685,-0.7007874015748031,0.22834645669291342,0.8491466703869048,0.33458652343750006
1.0,0.87792472024415,1.0,1.0,1.0,1.0,0.8132530120481929,1.0,1.0,1.0,1.0,1.0,0.68503937007874,-0.10236220472440949,-0.25984251968503935,0.0021976531498015817,-0.87681083984375
-0.6275730014360938,-0.5462868769074262,-1.0,-0.9190535488496134,-0.9178947500512487,-0.9382364817109389,-0.9879518072289155,-0.9384615482445939,-0.706855813445598,-0.9791411026939509,-0.7811108480255822,-0.49885057034502145,0.6377952755905512,0.46456692913385833,-0.08661417322834641,0.9318312872023808,0.8348119140625001
-0.321206318812829,-0.1902339776195321,-0.47085201793721965,-0.3586550464089382,-0.38105267084966155,-0.4465663720979651,-0.018072289156626287,-0.2871796004998798,-0.33333338219079545,-0.16564419619396942,-0.3217717350022804,-0.48045976214149266,0.2440944881889764,-0.44881889763779526,-0.6850393700787402,0.4208856491815476,-0.926091015625
